city_id,year,quarter,wd,month,pre,tem_mean,any_air,any_air_shutdown,any_air_fine,any_air_renovate,any_air_warning,any_air_10,any_air_20,any_air_50,id,lat,lon,city_cn,min_dist,starty,startm,revenue,employment,monitor_lon,monitor_lat,industry,prov_id,key,ownership,air,any_water,any_waste,any_proc,angle,upwd,time,min_dist_10,post1,air_1,air_2,leni,stri,min_d_d4,med_pre,high_pre
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,68676.0,35.4608933,112.4776984,晋城,31.621043023263685,2006.0,7.0,21243.0,267.0,112.8252,35.4813,3032.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,265.9766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,70969.0,35.8327588,112.9615504,晋城,37.731495404574616,2007.0,6.0,227017.0,698.0,112.85,35.5051,3110.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,15.427826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23668.0,35.539208,112.660731,晋城,16.2448062870686,1985.0,11.0,388070.0,1948.0,112.8252,35.4813,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,293.43805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23361.0,35.474855,112.626267,晋城,18.068125077085455,1980.0,1.0,3558992.0,2195.0,112.8252,35.4813,2621.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,267.77945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23998.0,35.537413,112.459998,晋城,33.71056781731497,1995.0,12.0,428143.0,1131.0,112.8252,35.4813,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,280.79504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31365.0,35.555879,112.984968,晋城,13.040869408155766,2006.0,7.0,26222.0,383.0,112.8664,35.4894,3011.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,55.40278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,14950.0,35.472834,112.569957,晋城,23.18365176591562,2005.0,6.0,1867218.0,701.0,112.8252,35.4813,4411.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,267.7417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31406.0,35.5156,112.841764,晋城,1.3839800354233844,2009.0,12.0,107271.0,342.0,112.85,35.5051,4330.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,327.4444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23824.0,35.677881,112.254251,晋城,56.15903198210017,2007.0,8.0,292554.0,13.0,112.8252,35.4813,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,293.1108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23286.0,35.763814,112.951491,晋城,30.140988721225916,2000.0,12.0,481788.0,545.0,112.85,35.5051,1523.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,17.654512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31382.0,35.462898,112.808303,晋城,2.553501759171446,2003.0,2.0,109713.0,747.0,112.8252,35.4813,3110.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,216.7938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23232.0,35.4897932,112.8799852,晋城,1.2335075233860986,1998.0,10.0,5476687.0,357.0,112.8664,35.4894,610.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,87.960205,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31381.0,35.540023,112.686556,晋城,14.164774506225326,2005.0,5.0,64800.0,330.0,112.8252,35.4813,1440.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,297.52957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23447.0,35.506627,112.820198,晋城,1.9892804403988118,1993.0,8.0,34036.0,251.0,112.835,35.4934,2740.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,317.66904,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,70965.0,35.832898,112.874665,晋城,36.43862444903584,2005.0,12.0,184558.0,358.0,112.85,35.5051,610.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,3.4908705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31361.0,35.567901,112.870414,晋城,7.209546701869416,2005.0,12.0,142618.0,205.0,112.85,35.5051,2922.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,14.810321,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23227.0,35.66912629999999,112.8848726,晋城,18.4713439811059,2003.0,9.0,131989.0,438.0,112.85,35.5051,3511.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,9.799096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23318.0,35.678131,112.523392,晋城,34.89549945904271,2008.0,5.0,40446.0,102.0,112.835,35.4934,4411.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,306.18152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31399.0,35.4535133,112.8091842,晋城,3.4084536487342816,2008.0,3.0,35469.0,471.0,112.8252,35.4813,3825.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,205.15157,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,22671.0,35.495866,112.8809685,晋城,1.5040325733051882,1999.0,2.0,6529378.0,19345.0,112.8664,35.4894,3922.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,61.399925,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23739.0,35.867872,113.073305,晋城,45.04106533347688,2011.0,11.0,33062.0,208.0,112.85,35.5051,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,26.498348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23357.0,35.447241,112.805722,晋城,4.171966297802236,1998.0,12.0,120026.0,577.0,112.8252,35.4813,3511.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,204.98135,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23659.0,35.610329,112.53672,晋城,29.819827679118127,2008.0,12.0,185925.0,328.0,112.8252,35.4813,720.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,298.88184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23861.0,35.828444,112.957989,晋城,37.18442087901153,2010.0,3.0,44028.0,369.0,112.85,35.5051,3464.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,15.149068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,1.0,1.0,0.0,1.0,0.0,,,,68674.0,35.486475,112.559944,晋城,24.078159926828505,1998.0,2.0,45831.0,461.0,112.8252,35.4813,3110.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,271.4495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,68683.0,35.471632,112.387379,晋城,39.74925908218767,2006.0,9.0,34202.0,578.0,112.8252,35.4813,3011.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,268.5738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,70963.0,35.840665,112.984435,晋城,39.17076533936,2005.0,6.0,111618.0,324.0,112.85,35.5051,610.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,17.988302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31391.0,35.4837674,112.9221448,晋城,5.0969887669941345,2008.0,9.0,164412.0,699.0,112.8664,35.4894,3660.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,97.05764,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,70973.0,35.734602,112.958531,晋城,27.296040217362254,2010.0,5.0,223452.0,500.0,112.85,35.5051,1351.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,20.996082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23223.0,35.743806,112.871114,晋城,26.553897321466206,2004.0,4.0,326312.0,532.0,112.85,35.5051,2614.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1062484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31383.0,35.489375,112.8445,晋城,0.9708281255772535,2001.0,6.0,35426.0,473.0,112.835,35.4934,2319.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,117.48821,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23526.0,35.759855,112.844309,晋城,28.270328689000795,2003.0,7.0,2365858.0,3061.0,112.85,35.5051,2621.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,358.9615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23657.0,35.558539,112.478534,晋城,32.591835809740424,1981.0,9.0,204453.0,508.0,112.8252,35.4813,610.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,285.41006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31393.0,35.602861,112.939104,晋城,13.524761697229899,2000.0,1.0,55526.0,666.0,112.85,35.5051,3130.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,36.53194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,38154.0,35.587347,112.529191,晋城,29.31051139587474,2005.0,3.0,98844.0,66.0,112.8252,35.4813,610.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,293.84717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23997.0,35.515458,112.582029,晋城,22.38631852796623,2010.0,12.0,70124.0,828.0,112.8252,35.4813,610.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,279.85992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23994.0,35.515365,112.582963,晋城,22.301064887915395,1986.0,1.0,290009.0,890.0,112.8252,35.4813,610.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,279.87042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31362.0,35.776116,113.275769,晋城,48.85641822274692,2007.0,8.0,55255.0,321.0,112.8664,35.4894,2661.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,49.12849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23535.0,35.667253,112.518117,晋城,34.59799972734247,2011.0,12.0,136320.0,714.0,112.835,35.4934,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,304.09485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,70962.0,35.724478,112.801156,晋城,24.739403508457936,2001.0,5.0,185418.0,338.0,112.85,35.5051,610.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,349.75467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31407.0,35.567206,112.876475,晋城,7.297005629939567,2010.0,1.0,22849.0,152.0,112.85,35.5051,4330.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,19.1235,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,68678.0,35.60085,112.33885,晋城,46.05511424539913,2011.0,5.0,24103.0,321.0,112.8252,35.4813,720.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,286.95032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,24042.0,35.7125181,112.9442772,晋城,24.5476091307572,1982.0,1.0,195734.0,1024.0,112.85,35.5051,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,20.253647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,38155.0,35.643008,112.139915,晋城,64.66617530387663,2005.0,9.0,46292.0,368.0,112.8252,35.4813,610.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,286.3752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23486.0,35.540731,112.710706,晋城,12.302825753856597,2004.0,9.0,62660.0,430.0,112.8252,35.4813,2625.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,302.55814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23670.0,35.647689,112.895969,晋城,16.35994049623155,2010.0,7.0,89826.0,2438.0,112.85,35.5051,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,14.6794615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,24003.0,35.496737,112.414076,晋城,37.345374320380365,1952.0,6.0,290881.0,2006.0,112.8252,35.4813,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,272.75967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31408.0,35.612717,112.72611,晋城,16.393037307464255,2009.0,12.0,76014.0,185.0,112.85,35.5051,4330.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,316.91315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,24034.0,35.8199824,113.1177434,晋城,42.524412034320754,1998.0,7.0,571374.0,1131.0,112.85,35.5051,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,34.560146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,24031.0,35.829112,113.141636,晋城,44.60523858668001,2010.0,1.0,196730.0,685.0,112.85,35.5051,3110.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,36.090828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31395.0,35.448664,112.792146,晋城,4.702424238144566,2007.0,6.0,316076.0,493.0,112.8252,35.4813,3110.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,219.52888,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23996.0,35.515458,112.582029,晋城,22.38631852796623,1981.0,11.0,168866.0,832.0,112.8252,35.4813,610.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,279.85992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23231.0,35.846207,112.854401,晋城,37.84894231424712,2012.0,1.0,41341.0,804.0,112.85,35.5051,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.59920055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,24000.0,35.58785,112.3666,晋城,43.23809476745328,1996.0,6.0,79693.0,271.0,112.8252,35.4813,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,286.06772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,68673.0,35.498694,112.362363,晋城,42.04240205056598,2006.0,8.0,102508.0,219.0,112.8252,35.4813,3311.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,272.77704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31404.0,35.512772,112.842922,晋城,1.0662372743759705,2009.0,12.0,48463.0,156.0,112.85,35.5051,3823.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,323.09552,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,24002.0,35.546609,112.540206,晋城,26.849109967165706,1995.0,8.0,517976.0,1143.0,112.8252,35.4813,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,285.8063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23226.0,35.570408,112.408481,晋城,39.06814166652213,2007.0,8.0,54307.0,413.0,112.8252,35.4813,4411.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,284.84222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,24015.0,35.811156,113.115762,晋城,41.620327115456845,1958.0,6.0,228723.0,991.0,112.85,35.5051,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,35.127052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23857.0,35.702924,112.962152,晋城,24.187341117904875,2009.0,4.0,25439.0,201.0,112.85,35.5051,1495.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,24.714552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,31410.0,35.896099,112.841193,晋城,43.39001401114869,2009.0,12.0,53080.0,213.0,112.85,35.5051,4320.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,358.95465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,23730.0,35.854164,113.001808,晋城,41.0956470138255,1986.0,1.0,105980.0,340.0,112.85,35.5051,610.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,19.412323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,135.0,,17.69999986886978,1.76,0.0,0.0,0.0,0.0,0.0,,,,70971.0,35.742618,112.843601,晋城,26.359482378762692,2010.0,9.0,19763.0,768.0,112.85,35.5051,3825.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,358.7473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
1405,2010.0,1.0,,,17.69999986886978,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2010.0,2.0,,,121.39999777823687,17.946154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2010.0,3.0,,,298.3999994620681,22.398912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2010.0,4.0,,,18.500000454485416,6.708696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2011.0,1.0,,,25.700000047683716,0.41777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2011.0,2.0,,,87.09999922662973,19.372528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2011.0,3.0,,,490.7000071555376,21.253262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2011.0,4.0,,,123.200000166893,6.5456524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2012.0,1.0,,,30.100000210106373,0.7241758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2012.0,2.0,,,44.70000009983778,19.721977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2012.0,3.0,,,235.7999987527728,22.036957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2012.0,4.0,,,23.899999722838402,5.370652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2013.0,1.0,,,22.59999994188547,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2013.0,2.0,,,161.29999785125256,19.254946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2013.0,3.0,,,532.0999923795462,23.686956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2013.0,4.0,,,47.09999971091747,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2014.0,1.0,,,41.39999958127737,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2014.0,2.0,,,160.99999845027924,19.134066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2014.0,3.0,,,367.70000226050615,22.091305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2014.0,4.0,,,18.500000290572643,6.6413045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2015.0,1.0,,,25.80000001937151,3.6077778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2015.0,2.0,,,202.89999773353338,18.471428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2015.0,3.0,,,135.50000154227018,22.354347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2015.0,4.0,,,129.39999774098396,6.4793477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2016.0,1.0,,,14.799999989569187,2.656044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2016.0,2.0,,,219.70000086724758,18.841759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2016.0,3.0,,,327.29999870061874,23.29239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2016.0,4.0,,,114.29999889433384,7.152174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
